filename,chroma_freq,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,dbfs,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
"39._Gucci_Mane,_Bruno_Mars_&_Kodak_Black_-_Wake_Up_in_the_Sky.mp3",0.5017601847648621,0.20293151566113055,2654.630746322213,2755.8813557548388,5826.028659690644,0.07015742409216977,-10.011870298304242,-88.23774719238281,67.61644744873047,20.262807846069336,16.250444412231445,-1.7863072156906128,18.239042282104492,-4.569075584411621,5.471287727355957,3.219393014907837,3.7130231857299805,3.876410484313965,8.218517303466797,1.8653312921524048,4.748167037963867,4.752727031707764,6.239596366882324,-0.691195011138916,6.774403095245361,-0.8854321837425232,6.691793918609619,Hip-Hop_-_Rap
97._POLO_G_-_Martin_&_Gina.mp3,0.3987372815608978,0.15550471650698264,2130.766848305396,2376.3336366919557,4586.516710405379,0.07862978404766512,-11.730844894315304,-100.62935638427734,98.92262268066406,18.69792938232422,23.167150497436523,7.134541034698486,10.629152297973633,-4.6576972007751465,10.56584358215332,-5.056373596191406,1.1271594762802124,-0.9307634830474854,6.117347717285156,1.962098479270935,-1.901012897491455,-3.2396035194396973,6.047471523284912,-6.672445297241211,1.59751558303833,1.313110113143921,3.238844156265259,Hip-Hop_-_Rap
013._DaBaby_-_BOP.mp3,0.4006277620792389,0.193090771899436,2957.6252542128427,2696.0715578849617,5999.483166390528,0.1266069441756966,-8.895683630119802,-42.16975402832031,70.9739761352539,6.535028457641602,6.404073238372803,5.952962875366211,3.3590848445892334,-11.408614158630371,0.4593525528907776,-13.41733455657959,5.914188385009766,-12.345386505126953,3.520228862762451,0.35753002762794495,-4.542366027832031,2.338257074356079,5.597464561462402,-10.286768913269043,2.6656572818756104,-5.743484973907471,-4.203934669494629,Hip-Hop_-_Rap
13._Internet_money_-_Lemonade.mp3,0.37457072734832764,0.14847853000679892,2416.029415570462,2552.13380569909,5194.151925007256,0.08570620888157894,-12.818202757774152,-86.11173248291016,87.61644744873047,5.625328063964844,17.92823600769043,8.260790824890137,0.38657739758491516,-0.18525134027004242,2.3187594413757324,-8.236557006835938,3.3673019409179688,-8.98025131225586,-0.0942506268620491,-4.393795490264893,-0.5987692475318909,-2.9944252967834473,-0.5959264636039734,-5.1287431716918945,1.0501049757003784,-6.465982437133789,1.5107948780059814,Hip-Hop_-_Rap
091._Trippie_Redd_-_Death.mp3,0.5003036260604858,0.22187695167100357,2593.9750011798965,2669.7687756283876,5642.3436592976,0.0833997224506579,-8.628203085835287,-42.81861114501953,79.03836822509766,12.473478317260742,23.713504791259766,1.8678441047668457,13.775907516479492,-6.3084211349487305,11.089030265808105,-7.614107608795166,2.3320319652557373,-2.225954294204712,8.436882019042969,0.2544556260108948,6.3544087409973145,-2.2734878063201904,4.498218536376953,-1.8179595470428467,2.152968168258667,2.302915096282959,4.349571228027344,Hip-Hop_-_Rap
094._Juice_Wrld_-_Let_Me_Know_(I_Wonder_Why_Freestyle).mp3,0.3994692862033844,0.1472737587752394,2079.774748901212,2508.3260322786095,4664.546794123694,0.06957541702947627,-12.150028266948912,-96.59260559082031,98.72294616699219,10.823298454284668,25.59832000732422,5.556150913238525,1.2620182037353516,8.182645797729492,3.583812952041626,-4.194396018981934,5.026819705963135,-9.188830375671387,5.032373905181885,-3.363424777984619,-3.384260892868042,-1.6677008867263794,2.5359880924224854,-8.364672660827637,4.4135236740112305,-4.621825695037842,-0.6254517436027527,Hip-Hop_-_Rap
033._POLO_G_-_GANG_GANG.mp3,0.37069204449653625,0.1896561345722208,1919.4014601414976,2240.8808856147825,4170.3108938116775,0.061010087114615585,-9.813540437601725,-109.52076721191406,99.31859588623047,10.186963081359863,14.288642883300781,-7.423524379730225,1.9219743013381958,-11.124713897705078,4.553900241851807,-9.598855972290039,-1.4165966510772705,-2.1540205478668213,-1.9994850158691406,2.5924689769744873,-3.0951197147369385,-1.8391287326812744,1.893256664276123,-4.6842570304870605,4.438895225524902,-3.527176856994629,-0.9345079660415649,Hip-Hop_-_Rap
090._NLE_Choppa_-_Final_Warning.mp3,0.46577441692352295,0.22571571592640075,2442.1944850571144,2561.5765725847014,5364.400895535024,0.08535221757288441,-7.854198839947207,-29.162639617919922,86.82539367675781,9.79272747039795,27.431921005249023,7.989797115325928,4.734813213348389,-4.971199989318848,12.803939819335938,-8.127047538757324,7.699366569519043,-2.9317495822906494,2.6192257404327393,2.0865731239318848,3.9858503341674805,0.05579022690653801,6.805149078369141,-5.655218124389648,3.1350769996643066,1.254259467124939,3.1838815212249756,Hip-Hop_-_Rap
076._Karol_G_-_Tusa.mp3,0.3505038619041443,0.18051319291524862,2019.9273898271645,2221.997869502015,4086.1614026521383,0.08854204459333076,-11.306571748966888,-81.193359375,104.44933319091797,-8.28332233428955,10.437764167785645,-8.419801712036133,-2.9708569049835205,6.565891265869141,-9.849024772644043,3.278493642807007,1.804137110710144,-9.811114311218262,3.39062762260437,-3.803100824356079,-0.5808984637260437,-3.400714159011841,-5.312981605529785,-0.04841354116797447,-1.6551446914672852,-2.0009005069732666,7.662616729736328,Hip-Hop_-_Rap
046._Don_Toliver_-_No_Idea.mp3,0.3548240065574646,0.18190193810537997,1661.1495800620792,1985.6047619637227,3380.5934469028152,0.06787726655218008,-12.243942361315188,-77.918212890625,127.97425079345703,1.7721927165985107,14.160263061523438,-5.421780109405518,4.594751358032227,4.625804901123047,4.237018585205078,-9.32421875,6.333186149597168,-3.02750301361084,-2.6569368839263916,-1.0475364923477173,4.527238845825195,-4.817267894744873,6.622791767120361,-3.344865560531616,2.8682971000671387,-0.7483242750167847,2.4832446575164795,Hip-Hop_-_Rap
023._Pooh_Shiesty_-_Back_In_Blood_(feat._Lil_Durk).mp3,0.43996700644493103,0.14280517368578194,2573.9316347465756,2711.9557746791656,5720.723740899526,0.08029303929631063,-12.770792472301814,-93.24137115478516,82.51998901367188,30.414567947387695,20.165172576904297,0.21059541404247284,20.463376998901367,-3.8337860107421875,6.444703578948975,-4.4702887535095215,2.5325803756713867,-1.8177788257598877,6.731999397277832,0.6888881921768188,2.059813976287842,-1.1358450651168823,5.478171348571777,-6.772798538208008,8.529376029968262,-3.478900909423828,3.0759360790252686,Hip-Hop_-_Rap
58._Smile_(Living_My_Best_Life).mp3,0.5040045380592346,0.15098777760166282,2341.703706284556,2633.953933112425,5213.04347743929,0.08102835860906862,-12.166148079131549,-87.50995635986328,92.88624572753906,19.38467788696289,13.985898971557617,11.900140762329102,14.381985664367676,-2.627041816711426,12.507800102233887,-4.542177677154541,3.1425859928131104,-3.612734794616699,6.795365333557129,0.24739766120910645,0.6004714369773865,1.6726021766662598,8.069841384887695,-2.155935525894165,7.696862697601318,1.9079054594039917,6.968718528747559,Hip-Hop_-_Rap
44._Moneybagg_Yo_-_Said_Sum.mp3,0.512892484664917,0.20623043621501752,2703.449427583327,2841.8926739896847,5955.61954273897,0.06311186326915634,-9.449617231330755,-77.5074462890625,70.51754760742188,24.09197235107422,13.641234397888184,14.752259254455566,16.427305221557617,-0.005333269480615854,23.808944702148438,3.144667387008667,10.204069137573242,6.9568963050842285,8.86060619354248,5.146416664123535,6.800199508666992,-0.20274649560451508,12.210984230041504,1.765730857849121,6.666728973388672,1.8683618307113647,6.636596202850342,Hip-Hop_-_Rap
097._J._Cole_-_p_u_n_c_h_i_n_‘_._t_h_e_._c_l_o_c_k.mp3,0.41143545508384705,0.17708850272348894,2342.329666303255,2633.238907772547,5343.623243396865,0.08419966722297471,-10.304656839749756,-79.98030853271484,89.08659362792969,20.315326690673828,20.706188201904297,9.8202543258667,11.930899620056152,-2.796949625015259,6.477127552032471,-4.479086875915527,8.080657958984375,0.08071190118789673,5.688474655151367,-2.7776145935058594,4.195415019989014,1.8585315942764282,9.485917091369629,-1.9619227647781372,8.320298194885254,0.016573218628764153,2.6903162002563477,Hip-Hop_-_Rap
062._Rod_Wave_-_Heart_On_Ice.mp3,0.44755369424819946,0.15064417991069226,2335.1125841870517,2497.5891883287964,5069.772121559356,0.08477726514125387,-13.50436680003218,-109.93438720703125,93.38597869873047,13.484945297241211,11.168889999389648,11.051856994628906,-0.2453586757183075,-7.678733825683594,14.624824523925781,-7.100836753845215,7.823716640472412,5.314557075500488,3.5081899166107178,-0.955193817615509,-1.2360213994979858,-4.675783157348633,3.410919189453125,-0.44449731707572937,5.353750228881836,-0.09262184053659439,5.797798156738281,Hip-Hop_-_Rap
016._The_Kid_Laroi_-_WITHOUT_YOU.mp3,0.33038586378097534,0.12241393947568999,2234.0932107207277,2454.082362574328,4825.631931175019,0.088495181686984,-15.902504350845524,-89.44889831542969,91.07678985595703,-1.5600404739379883,18.67235565185547,8.44956111907959,13.584875106811523,0.9000099301338196,4.303971290588379,-3.402221202850342,4.160940170288086,-4.727299213409424,2.1836564540863037,-6.065056800842285,3.6743805408477783,-1.7169322967529297,-5.056275367736816,-10.063925743103027,-0.1437523365020752,-9.46240520477295,-1.559591293334961,Hip-Hop_-_Rap
048._Rod_Wave_-_Tombstone.mp3,0.3269102871417999,0.13473245174388618,2447.4973002688016,2415.1227586196446,4839.8790672467585,0.10196990494388544,-13.889215170873365,-100.2302017211914,81.57783508300781,18.9082088470459,27.269668579101562,3.6153719425201416,1.2790343761444092,1.0372328758239746,12.095577239990234,-12.497145652770996,2.391301155090332,0.8099318146705627,-1.402167558670044,-1.8537509441375732,1.7061755657196045,-4.2823662757873535,-0.03379879891872406,-2.8462319374084473,-0.011543328873813152,-3.199183225631714,0.30598682165145874,Hip-Hop_-_Rap
049._Lil_Baby_-_On_Me.mp3,0.5043103098869324,0.21566235244886175,2436.9607857508367,2587.323811444604,5116.716282138884,0.06177387690273478,-8.082403965111357,-86.74104309082031,83.40220642089844,25.07879066467285,19.435243606567383,13.279687881469727,21.419029235839844,-7.401373863220215,7.7117600440979,9.36019515991211,5.318363189697266,-2.3114354610443115,17.512300491333008,4.941681385040283,8.422646522521973,2.6131179332733154,2.579252243041992,1.7833681106567383,4.521472930908203,-2.2403981685638428,3.0565011501312256,Hip-Hop_-_Rap
16.__Mo_Bamba.mp3,0.4217870831489563,0.21192552184052377,1949.425243216126,2535.036701463031,4497.9450237640285,0.05491853916731166,-10.883481724432254,-67.85395812988281,105.81108856201172,31.44429588317871,14.863456726074219,3.6051552295684814,19.72956657409668,11.737966537475586,8.4271879196167,-9.654512405395508,3.228302001953125,10.728373527526855,3.872335910797119,-2.928717851638794,6.391123294830322,-1.876025915145874,9.818015098571777,-2.588679790496826,2.82576060295105,-2.2623019218444824,6.269869327545166,Hip-Hop_-_Rap
41._Psycho.mp3,0.3795102536678314,0.16364679881472954,1846.1665993811755,2216.957900660962,3865.7210689580106,0.06422057412603199,-14.514564819575922,-118.12171173095703,105.52207946777344,22.84230613708496,23.147600173950195,3.299222230911255,6.592184066772461,3.2867913246154785,-0.26570436358451843,-10.175201416015625,-4.225618839263916,-6.897321701049805,-4.2748212814331055,3.9042294025421143,-5.445568084716797,-1.3082417249679565,7.496891975402832,-11.40084171295166,4.687182426452637,-6.774986267089844,1.0275800228118896,Hip-Hop_-_Rap
"17._Cardi_B,_Bad_Bunny_&_J_Balvin_-_I_Like_It.mp3",0.3940051198005676,0.15665486175924886,2511.4423563080845,2478.7123759889137,5158.3771413324785,0.10886643668569401,-12.363056258004425,-52.407501220703125,80.0073013305664,-12.574787139892578,20.76616096496582,-3.941711187362671,5.460424423217773,7.2216877937316895,5.010523319244385,4.86787223815918,7.048896789550781,-1.574625849723816,2.2616491317749023,-5.2301554679870605,4.322126865386963,-4.962063312530518,-0.9187830090522766,-3.055598020553589,4.962820529937744,-2.46122670173645,5.087240695953369,Hip-Hop_-_Rap
90._Lil_Uzi_Vert_-_New_Patek.mp3,0.4451901316642761,0.17502842086392914,2916.414576054246,2830.812789330968,6128.201832490809,0.1053862360116744,-9.375974359775965,-75.45228576660156,77.51677703857422,22.0892276763916,0.058878958225250244,-2.013471841812134,9.755254745483398,-5.449934482574463,4.46429443359375,-9.610898971557617,12.190784454345703,-4.639219284057617,3.5245940685272217,1.6566578149795532,2.2127580642700195,1.2360364198684692,2.258507490158081,-3.71294903755188,4.454948902130127,-2.2713310718536377,4.070226669311523,Hip-Hop_-_Rap
077._Morray__-_Quicksand.mp3,0.4489649534225464,0.15045812714931545,2550.3022821963737,2516.2492017600753,5260.318191575561,0.09724242030282508,-12.065620778001819,-92.63816833496094,83.18423461914062,5.154476165771484,12.167329788208008,5.664442539215088,11.1491117477417,-3.7614905834198,8.05764389038086,-9.603654861450195,6.0026631355285645,-7.972963333129883,2.296682596206665,-5.349825859069824,3.3751673698425293,-2.6426641941070557,2.248136043548584,-6.79034948348999,1.1847621202468872,0.4896886348724365,1.0668706893920898,Hip-Hop_-_Rap
45._Cardi_B_-_Ring_(feat._Kehlani).mp3,0.4125504493713379,0.15021933480903685,2614.709149662086,2887.354092065199,6036.735718907217,0.08867494880353458,-11.276420822461592,-124.29138946533203,73.3102798461914,31.886682510375977,24.374225616455078,6.480279922485352,4.311948776245117,10.272958755493164,1.1825411319732666,-3.807624101638794,5.01851749420166,-3.689777135848999,4.102831840515137,-5.9937944412231445,7.073978900909424,-5.903332710266113,0.2156687080860138,1.2386634349822998,0.997571587562561,0.39852479100227356,4.910684108734131,Hip-Hop_-_Rap
012._Young_Stoner_Life_-_Solid_(feat._Drake).mp3,0.4321818947792053,0.12247576317855972,2654.856541608867,2594.5065740217196,5473.669679246082,0.11330770486648607,-11.681875689835797,-126.20913696289062,77.71481323242188,7.594156265258789,7.998158931732178,15.525535583496094,3.1741089820861816,-13.333428382873535,3.711930751800537,-5.342861175537109,7.43386173248291,7.396357536315918,5.972980976104736,-4.012976169586182,-0.24297314882278442,1.9112683534622192,5.335216999053955,-4.461287021636963,4.604068279266357,3.7308168411254883,11.220300674438477,Hip-Hop_-_Rap
054._DJ_Khaled_-_LET_IT_GO_(feat._Justin_Bieber_&_21_Savage).mp3,0.3947761058807373,0.16160615506350556,2105.1020477533366,2332.3276349226317,4519.942112972862,0.08313341012803148,-14.14748133736822,-135.616943359375,89.62696838378906,8.41660213470459,-3.1104207038879395,-7.020589828491211,5.839296340942383,-6.067020893096924,2.703568935394287,-7.926759243011475,5.0429534912109375,-4.558917045593262,3.862689733505249,-3.2951154708862305,0.9377973079681396,-1.092660665512085,0.4943011701107025,-4.78640604019165,1.6796596050262451,-4.275591850280762,-1.7585954666137695,Hip-Hop_-_Rap
081._Russ_-_BEST_ON_EARTH_(Bonus).mp3,0.37897202372550964,0.19131369597919531,2345.9860613330893,2435.9359833778335,4895.58984148244,0.09053573372194272,-9.239746600685251,-88.59451293945312,89.81974029541016,23.183879852294922,14.71912670135498,2.564432144165039,1.6966218948364258,-6.924973487854004,-1.2713509798049927,-0.3752882182598114,2.6151232719421387,0.4429284632205963,-1.382698893547058,-10.032092094421387,4.230623722076416,2.720874309539795,6.133099555969238,-2.1523854732513428,11.261703491210938,3.9464962482452393,3.0772383213043213,Hip-Hop_-_Rap
