filename,chroma_freq,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,dbfs,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
031._Spotemgottem_-_Beat_Box_3.wav,0.5505282878875732,0.20008006234936332,1974.1798822375677,2393.3327142007493,4303.896197150735,0.054809066410281215,-8.072998561227463,-101.46244049072266,98.38574981689453,14.86284351348877,28.606975555419922,15.841635704040527,6.933639049530029,-1.391458511352539,5.445814609527588,-3.0040876865386963,12.043583869934082,-3.9081294536590576,8.34074592590332,10.452909469604492,3.1376750469207764,5.554340362548828,12.777765274047852,-3.9656882286071777,9.37247371673584,1.61078679561615,5.883126735687256,Hip-Hop_-_Rap
041._YNW_Melly_-_Suicidal.wav,0.41433510184288025,0.12901107092681421,1846.3843151093215,2274.578037681649,3896.240328856666,0.05160941329656863,-13.593919348806692,-129.79925537109375,118.6324462890625,30.501752853393555,21.148040771484375,7.014375686645508,14.324629783630371,0.3967398405075073,3.752310037612915,-2.753570795059204,4.999328136444092,-3.2634551525115967,7.295171737670898,-1.3797948360443115,1.131565809249878,-5.469478607177734,7.851097106933594,-6.895503997802734,0.45706042647361755,3.361851453781128,3.328967571258545,Hip-Hop_-_Rap
031._The_Kid_Laroi_-_WITHOUT_YOU.wav,0.32809221744537354,0.122995523153101,2233.376587447313,2452.6910216021074,4828.479136180583,0.08794819582849588,-15.907467243831546,-87.68193817138672,90.49366760253906,-1.4406412839889526,18.414575576782227,8.277737617492676,13.435463905334473,0.839662492275238,4.287120342254639,-3.5235912799835205,4.302868843078613,-4.702251434326172,2.1186599731445312,-5.978809833526611,3.5621931552886963,-1.699578046798706,-5.050130844116211,-10.05992317199707,-0.14507395029067993,-9.506125450134277,-1.5633946657180786,Hip-Hop_-_Rap
33._Cardi_B_-_WAP_(feat._Megan_Thee_Stallion).wav,0.46991094946861267,0.1536047142795676,2424.873987987682,2573.4513892958707,5147.766094384917,0.0951722640125129,-10.608557057003654,-118.31887817382812,74.2839126586914,9.671357154846191,22.12868881225586,9.765641212463379,9.022110939025879,7.811821937561035,8.732219696044922,3.307185649871826,1.0327256917953491,1.0507304668426514,4.980839729309082,-0.30160778760910034,9.30720329284668,0.5163323283195496,3.17728328704834,-1.5116180181503296,-0.9644533395767212,-5.864128112792969,3.898009777069092,Hip-Hop_-_Rap
33._Lil_Wayne_-_Uproar.wav,0.40398168563842773,0.1804605234319795,2625.991391768544,2606.6737156269382,5596.110605529218,0.1179312596749226,-9.924179691277336,-26.937862396240234,73.68574523925781,-7.053284645080566,13.007301330566406,-0.8045490980148315,6.679929256439209,-3.6003048419952393,9.257774353027344,-1.0805341005325317,6.212469577789307,-2.9642624855041504,-0.4799439311027527,-2.0288476943969727,4.8780364990234375,0.735737144947052,3.5155434608459473,-5.415488243103027,2.4644291400909424,-7.0628132820129395,0.44918134808540344,Hip-Hop_-_Rap
038._Pooh_Shiesty_-_Back_In_Blood_(feat._Lil_Durk).wav,0.4488060474395752,0.13494605996379946,2300.1873706798765,2586.0577734884664,5229.754487501209,0.06335398828528122,-13.29239950222374,-123.21675872802734,90.80583190917969,31.47104263305664,20.352521896362305,1.7540185451507568,21.362728118896484,-2.256528615951538,7.021612167358398,-2.597193479537964,3.0703084468841553,-0.8375610113143921,8.095183372497559,1.2414573431015015,1.941719889640808,-0.4515550434589386,5.495124340057373,-6.209740161895752,8.17793083190918,-3.1086392402648926,2.7051048278808594,Hip-Hop_-_Rap
23._Drake_-_In_My_Feelings.wav,0.5901003479957581,0.2243113970707537,1828.649416833313,2326.7935794536415,3955.9899675587753,0.054730961566369966,-6.65899375161036,-142.1219940185547,88.77800750732422,24.518796920776367,28.965328216552734,11.897758483886719,9.012404441833496,0.1503092497587204,13.417885780334473,-3.3475823402404785,9.591021537780762,0.2168854922056198,6.233389377593994,-1.7844147682189941,7.539150238037109,2.3176956176757812,5.9384565353393555,3.3426942825317383,10.032569885253906,5.38672399520874,4.787619113922119,Hip-Hop_-_Rap
040._Pop_Smoke_-_For_The_Night.wav,0.40665560960769653,0.13537268492552273,2452.5423408092843,2494.275571282851,5181.460335084897,0.09712148377031733,-14.610949701461262,-110.41838836669922,85.55924987792969,5.896448135375977,19.788610458374023,4.890398025512695,-1.5907177925109863,-5.170238494873047,5.365781784057617,-14.854528427124023,2.820436477661133,-9.510098457336426,-1.2217217683792114,-4.17446756362915,1.2186708450317383,-7.20429801940918,0.9208581447601318,-1.4860706329345703,-0.7618913650512695,-8.505499839782715,-0.6730900406837463,Hip-Hop_-_Rap
020._DJ_Khaled_-_EVERY_CHANCE_I_GET_(feat._Lil_Baby_&_Lil_Durk).wav,0.5849384665489197,0.34213899240751827,2109.9772646109095,2572.178630703457,4903.828680552197,0.03370450770768834,-5.061875667220517,-42.208980560302734,82.24913787841797,19.009092330932617,26.414785385131836,5.773557662963867,27.381113052368164,0.4987229108810425,15.185089111328125,12.616122245788574,8.992185592651367,0.1781543791294098,11.218507766723633,2.9868247509002686,8.205961227416992,3.641385555267334,11.798100471496582,7.185539722442627,7.184815406799316,-1.5489555597305298,5.911726474761963,Hip-Hop_-_Rap
14._Megan_Thee_Stallion_-_Body.wav,0.558695375919342,0.2509284658574464,2545.8565405347235,2852.0749068100513,5892.481035639996,0.06005657814112487,-7.610164484487166,-62.94649887084961,67.00484466552734,13.68883228302002,19.750322341918945,15.986040115356445,10.632628440856934,12.05743408203125,20.515274047851562,-2.483006477355957,8.984654426574707,0.9688922762870789,9.547994613647461,2.757388114929199,8.636032104492188,3.612990379333496,2.865743398666382,3.456805944442749,8.669984817504883,0.7855498194694519,7.180081367492676,Hip-Hop_-_Rap
